sent_ordinal	sent_uid	sent_text	text_pt_br	visible	path	container_uid	container_id	container_title	token_ordinal	token_p	token_form	token_tag_source	token_level	token_gloss_br	split_obj_json	split_count	split_forms	split_tags	split_glosses_br	split_fns	split_idxs	chunk_memberships	proto_conllu_id	proto_conllu_form	proto_conllu_misc_json	proto_token_range
57	341bf09a-2ef8-455a-8b6b-88373c617dae	oko aidejonaǥa midi ǥodoigi	Nós não estamos na comunidade .		$.pages[0].sentences[56]	ffef8450-e302-4882-8306-e5998d31f584			2	2	aidejonaǥa					0						IP-MAT				
57	341bf09a-2ef8-455a-8b6b-88373c617dae	oko aidejonaǥa midi ǥodoigi	Nós não estamos na comunidade .		$.pages[0].sentences[56]	ffef8450-e302-4882-8306-e5998d31f584			3	3	midi	C+D		para os		3	me|i|di	||	||	||	||	IP-MAT				
57	341bf09a-2ef8-455a-8b6b-88373c617dae	oko aidejonaǥa midi ǥodoigi	Nós não estamos na comunidade .		$.pages[0].sentences[56]	ffef8450-e302-4882-8306-e5998d31f584			4	4	ǥodoigi					0						IP-MAT				
58	9a136412-a636-4e5e-aa54-ac684ae7bed3	jipecaǥataǥagitiwaji .	Estamos perto de vocês .		$.pages[0].sentences[57]	ffef8450-e302-4882-8306-e5998d31f584			1	1	jipecaǥataǥagitiwaji					0						IP-MAT				
58	9a136412-a636-4e5e-aa54-ac684ae7bed3	jipecaǥataǥagitiwaji .	Estamos perto de vocês .		$.pages[0].sentences[57]	ffef8450-e302-4882-8306-e5998d31f584			2	2	.	PUNC				0						IP-MAT				
59	dff00f05-7be1-4d62-b3ed-b8a8870851e9	aidejonaǥa midi ǥodoigi	Não estamos na comunidade.		$.pages[0].sentences[58]	ffef8450-e302-4882-8306-e5998d31f584			1	1	aidejonaǥa	VB	0	nós ficamos		0						IP-MAT[l=0]				
59	dff00f05-7be1-4d62-b3ed-b8a8870851e9	aidejonaǥa midi ǥodoigi	Não estamos na comunidade.		$.pages[0].sentences[58]	ffef8450-e302-4882-8306-e5998d31f584			2	2	me@	C	1	para os	"{""v"": ""midi"", ""t"": ""C+D"", ""idx"": 0}"	3	me|i|di	||	||	True||	||	IP-MAT[l=0]|CP-me[l=1]				
59	dff00f05-7be1-4d62-b3ed-b8a8870851e9	aidejonaǥa midi ǥodoigi	Não estamos na comunidade.		$.pages[0].sentences[58]	ffef8450-e302-4882-8306-e5998d31f584			3	3	@idi	D	3		"{""idx"": 1}"	0						IP-MAT[l=0]|CP-me[l=1]|IP-SUB[l=2]|NP[l=3]				
59	dff00f05-7be1-4d62-b3ed-b8a8870851e9	aidejonaǥa midi ǥodoigi	Não estamos na comunidade.		$.pages[0].sentences[58]	ffef8450-e302-4882-8306-e5998d31f584			4	4	ǥodoigi	N$	3			0						IP-MAT[l=0]|CP-me[l=1]|IP-SUB[l=2]|NP[l=3]				
60	3ab5703a-eb5c-48d2-b75b-992da5e60dd6	nigijo nelokodi Maria idei midi akiidi	O avô da Maria está no rio .		$.pages[0].sentences[59]	ffef8450-e302-4882-8306-e5998d31f584			1	1	nigijo	D				3	nG|i|jo	Anf|Gnr|Ncl	||	||	||	IP-MAT				
60	3ab5703a-eb5c-48d2-b75b-992da5e60dd6	nigijo nelokodi Maria idei midi akiidi	O avô da Maria está no rio .		$.pages[0].sentences[59]	ffef8450-e302-4882-8306-e5998d31f584			2	2	nelokodi					0						IP-MAT				
60	3ab5703a-eb5c-48d2-b75b-992da5e60dd6	nigijo nelokodi Maria idei midi akiidi	O avô da Maria está no rio .		$.pages[0].sentences[59]	ffef8450-e302-4882-8306-e5998d31f584			3	3	Maria					0						IP-MAT				
60	3ab5703a-eb5c-48d2-b75b-992da5e60dd6	nigijo nelokodi Maria idei midi akiidi	O avô da Maria está no rio .		$.pages[0].sentences[59]	ffef8450-e302-4882-8306-e5998d31f584			4	4	idei	VB		fica		2	i|dei	Erg|v	3|ficar(permanente)	|	|	IP-MAT				
60	3ab5703a-eb5c-48d2-b75b-992da5e60dd6	nigijo nelokodi Maria idei midi akiidi	O avô da Maria está no rio .		$.pages[0].sentences[59]	ffef8450-e302-4882-8306-e5998d31f584			5	5	me@	C		para os	"{""v"": ""midi"", ""t"": ""C+D"", ""idx"": 0}"	3	me|i|di	||	||	True||	||	IP-MAT				
60	3ab5703a-eb5c-48d2-b75b-992da5e60dd6	nigijo nelokodi Maria idei midi akiidi	O avô da Maria está no rio .		$.pages[0].sentences[59]	ffef8450-e302-4882-8306-e5998d31f584			6	6	@idi	D			"{""idx"": 1}"	0						IP-MAT				
60	3ab5703a-eb5c-48d2-b75b-992da5e60dd6	nigijo nelokodi Maria idei midi akiidi	O avô da Maria está no rio .		$.pages[0].sentences[59]	ffef8450-e302-4882-8306-e5998d31f584			7	7	akiidi	N				0						IP-MAT				
61	f0c7c722-031a-4c6e-ad7e-739402475c99	Nigijo bijo dapicoǥo	O beiju está quente .		$.pages[0].sentences[60]	ffef8450-e302-4882-8306-e5998d31f584			1	1	Nigijo	D	1			3	nG|i|jo	Anf|Gnr|Ncl	||	||	||	IP-MAT[l=0]|NP[l=1]				
61	f0c7c722-031a-4c6e-ad7e-739402475c99	Nigijo bijo dapicoǥo	O beiju está quente .		$.pages[0].sentences[60]	ffef8450-e302-4882-8306-e5998d31f584			2	2	bijo	N	1			0						IP-MAT[l=0]|NP[l=1]				
61	f0c7c722-031a-4c6e-ad7e-739402475c99	Nigijo bijo dapicoǥo	O beiju está quente .		$.pages[0].sentences[60]	ffef8450-e302-4882-8306-e5998d31f584			3	3	dapicoǥo	VB	0			0						IP-MAT[l=0]				
62	d5dcd2bf-a3d0-4074-a241-f706b153134f	Nagada libiwe niale ixagodi	O galho da árvore é vermelho .		$.pages[0].sentences[61]	ffef8450-e302-4882-8306-e5998d31f584			1	1	Nagada					0						IP-MAT				
62	d5dcd2bf-a3d0-4074-a241-f706b153134f	Nagada libiwe niale ixagodi	O galho da árvore é vermelho .		$.pages[0].sentences[61]	ffef8450-e302-4882-8306-e5998d31f584			2	2	libiwe	N$		seu chifre		0						IP-MAT				
62	d5dcd2bf-a3d0-4074-a241-f706b153134f	Nagada libiwe niale ixagodi	O galho da árvore é vermelho .		$.pages[0].sentences[61]	ffef8450-e302-4882-8306-e5998d31f584			3	3	niale	N				0						IP-MAT				
62	d5dcd2bf-a3d0-4074-a241-f706b153134f	Nagada libiwe niale ixagodi	O galho da árvore é vermelho .		$.pages[0].sentences[61]	ffef8450-e302-4882-8306-e5998d31f584			4	4	ixagodi					0						IP-MAT				
63	c3225d86-7037-4f8c-9981-8e92b6a081d6	nigidiwa bijotedi dapicoǥo	Os beijus estão quentes .		$.pages[0].sentences[62]	ffef8450-e302-4882-8306-e5998d31f584			1	1	nigidiwa					0						IP-MAT				
63	c3225d86-7037-4f8c-9981-8e92b6a081d6	nigidiwa bijotedi dapicoǥo	Os beijus estão quentes .		$.pages[0].sentences[62]	ffef8450-e302-4882-8306-e5998d31f584			2	2	bijotedi					0						IP-MAT				
63	c3225d86-7037-4f8c-9981-8e92b6a081d6	nigidiwa bijotedi dapicoǥo	Os beijus estão quentes .		$.pages[0].sentences[62]	ffef8450-e302-4882-8306-e5998d31f584			3	3	dapicoǥo					0						IP-MAT				
64	d0cb9423-93bb-4b45-a02a-fee23a6dd8bb	Nigijoa lianaǥa Maria libinienigipi	Os filhos da Maria são bonitos .		$.pages[0].sentences[63]	ffef8450-e302-4882-8306-e5998d31f584			1	1	Nigijoa					0						IP-MAT				
64	d0cb9423-93bb-4b45-a02a-fee23a6dd8bb	Nigijoa lianaǥa Maria libinienigipi	Os filhos da Maria são bonitos .		$.pages[0].sentences[63]	ffef8450-e302-4882-8306-e5998d31f584			2	2	lianaǥa					0						IP-MAT				
64	d0cb9423-93bb-4b45-a02a-fee23a6dd8bb	Nigijoa lianaǥa Maria libinienigipi	Os filhos da Maria são bonitos .		$.pages[0].sentences[63]	ffef8450-e302-4882-8306-e5998d31f584			3	3	Maria					0						IP-MAT				
64	d0cb9423-93bb-4b45-a02a-fee23a6dd8bb	Nigijoa lianaǥa Maria libinienigipi	Os filhos da Maria são bonitos .		$.pages[0].sentences[63]	ffef8450-e302-4882-8306-e5998d31f584			4	4	libinienigipi					0						IP-MAT				
65	13f012b0-ef62-4477-b4bd-00e000484874	Nigidi lionaǥa iwalo etidi metaǥa	Os filhos da mulher estão comigo .		$.pages[0].sentences[64]	ffef8450-e302-4882-8306-e5998d31f584			1	1	Nigidi	otegexa				0						IP-MAT				
65	13f012b0-ef62-4477-b4bd-00e000484874	Nigidi lionaǥa iwalo etidi metaǥa	Os filhos da mulher estão comigo .		$.pages[0].sentences[64]	ffef8450-e302-4882-8306-e5998d31f584			2	2	lionaǥa	N		filhos		0						IP-MAT				
65	13f012b0-ef62-4477-b4bd-00e000484874	Nigidi lionaǥa iwalo etidi metaǥa	Os filhos da mulher estão comigo .		$.pages[0].sentences[64]	ffef8450-e302-4882-8306-e5998d31f584			3	3	iwalo	N		mulher		2	iwa|lo	n|Cla	mulher|cla	|	|	IP-MAT				
65	13f012b0-ef62-4477-b4bd-00e000484874	Nigidi lionaǥa iwalo etidi metaǥa	Os filhos da mulher estão comigo .		$.pages[0].sentences[64]	ffef8450-e302-4882-8306-e5998d31f584			4	4	etidi	VB		estão (deitados) em		3	et|i|di	v|Gnr|Ncl	estar|M|deitado	||	||	IP-MAT				
65	13f012b0-ef62-4477-b4bd-00e000484874	Nigidi lionaǥa iwalo etidi metaǥa	Os filhos da mulher estão comigo .		$.pages[0].sentences[64]	ffef8450-e302-4882-8306-e5998d31f584			5	5	metaǥa					0						IP-MAT				
66	55fe3cf7-0293-48e6-aa78-44822f50347e	liǥeladi ipegitege nakidi nigotaǥa	A casa dela é perto do rio da cidade .		$.pages[0].sentences[65]	ffef8450-e302-4882-8306-e5998d31f584			1	1	liǥeladi	N$		casa dele/dela		2	l|ǥeladi	Gen|n	3|casa	|	|	IP-MAT				
66	55fe3cf7-0293-48e6-aa78-44822f50347e	liǥeladi ipegitege nakidi nigotaǥa	A casa dela é perto do rio da cidade .		$.pages[0].sentences[65]	ffef8450-e302-4882-8306-e5998d31f584			2	2	ipegitege	VBAPL		fica perto de		3	i|pegi|tece	Erg|v|Apl	3|aproximar|3F	||	||	IP-MAT				
66	55fe3cf7-0293-48e6-aa78-44822f50347e	liǥeladi ipegitege nakidi nigotaǥa	A casa dela é perto do rio da cidade .		$.pages[0].sentences[65]	ffef8450-e302-4882-8306-e5998d31f584			3	3	nakidi					0						IP-MAT				
66	55fe3cf7-0293-48e6-aa78-44822f50347e	liǥeladi ipegitege nakidi nigotaǥa	A casa dela é perto do rio da cidade .		$.pages[0].sentences[65]	ffef8450-e302-4882-8306-e5998d31f584			4	4	nigotaǥa					0						IP-MAT				
67	c0441856-b259-4d76-a88e-33a7e211b208	liǥeladi ipegitege nakidi nigotaǥa	A casa dele é perto do rio da cidade .		$.pages[0].sentences[66]	ffef8450-e302-4882-8306-e5998d31f584			1	1	liǥeladi	N$		casa dele/dela		2	l|ǥeladi	Gen|n	3|casa	|	|	IP-MAT				
67	c0441856-b259-4d76-a88e-33a7e211b208	liǥeladi ipegitege nakidi nigotaǥa	A casa dele é perto do rio da cidade .		$.pages[0].sentences[66]	ffef8450-e302-4882-8306-e5998d31f584			2	2	ipegitege	VBAPL		fica perto de		3	i|pegi|tece	Erg|v|Apl	3|aproximar|3F	||	||	IP-MAT				
67	c0441856-b259-4d76-a88e-33a7e211b208	liǥeladi ipegitege nakidi nigotaǥa	A casa dele é perto do rio da cidade .		$.pages[0].sentences[66]	ffef8450-e302-4882-8306-e5998d31f584			3	3	nakidi					0						IP-MAT				
67	c0441856-b259-4d76-a88e-33a7e211b208	liǥeladi ipegitege nakidi nigotaǥa	A casa dele é perto do rio da cidade .		$.pages[0].sentences[66]	ffef8450-e302-4882-8306-e5998d31f584			4	4	nigotaǥa					0						IP-MAT				
68	9527d53d-7184-4b08-8bb2-51b7fff1429d	nigotaǥa liǥeladi ipegitege akiidi	A cidade da casa dela é perto do rio.		$.pages[0].sentences[67]	ffef8450-e302-4882-8306-e5998d31f584			1	1	nigotaǥa	N	1	cidade		0						IP-MAT[l=0]|NP[l=1]				
68	9527d53d-7184-4b08-8bb2-51b7fff1429d	nigotaǥa liǥeladi ipegitege akiidi	A cidade da casa dela é perto do rio.		$.pages[0].sentences[67]	ffef8450-e302-4882-8306-e5998d31f584			2	2	liǥeladi	N$	1	casa dele/dela		2	l|ǥeladi	Gen|n	3|casa	|	|	IP-MAT[l=0]|NP[l=1]				
68	9527d53d-7184-4b08-8bb2-51b7fff1429d	nigotaǥa liǥeladi ipegitege akiidi	A cidade da casa dela é perto do rio.		$.pages[0].sentences[67]	ffef8450-e302-4882-8306-e5998d31f584			3	3	ipegitege	VBAPL	0	fica perto de		3	i|pegi|tece	Erg|v|Apl	3|aproximar|3F	||	||	IP-MAT[l=0]				
68	9527d53d-7184-4b08-8bb2-51b7fff1429d	nigotaǥa liǥeladi ipegitege akiidi	A cidade da casa dela é perto do rio.		$.pages[0].sentences[67]	ffef8450-e302-4882-8306-e5998d31f584			4	4	akiidi	N	1			0						IP-MAT[l=0]|NP-APL[l=1]				
