document_uid	reference	document_title	source_json	sentence_number	sentence_uid	text	text_por	sentence_status	struct_status	parsed_marker	token_count	pos_tagged_tokens	pos_coverage	token_levels	chunk_count	chunk_labels	chunk_levels	chunk_coverage	tree_reconstructable	tree_error	proto_conllu_rows	proto_conllu_with_head	proto_conllu_with_deprel	translations_present	token_glosses	tokens_with_splits	sentence_comments	break_markers
19484983-fa7f-4b69-996b-b97e1c6afda3	tale_13b.txt	Cunhã mucu oço uahá ocicári mena	6ab545f20d7977bbad0e89e4.json	10	abb19dea-4e17-4930-a6a7-07f052d53dec	Urubú oçuaxára: — Xa cenõĩ ahé óú arãma ianệ irúmo.	O corvo respondeu: — Eu chamava ele comer para nós com.				10	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 10, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
19484983-fa7f-4b69-996b-b97e1c6afda3	tale_13b.txt	Cunhã mucu oço uahá ocicári mena	6ab545f20d7977bbad0e89e4.json	11	3d1fc89c-a220-4638-845e-8d3219e475b8	Aramé i cɨ ocenõĩ cunhã mucú: urubú çộrí rẹtệ ãna, cunhã mucú purãnga rẹtệ rẹcệ.	Então sua mãe chamou a moça; o corvo estava alegre muito, a moça formosa era muito porque.				15	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 15, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
19484983-fa7f-4b69-996b-b97e1c6afda3	tale_13b.txt	Cunhã mucu oço uahá ocicári mena	6ab545f20d7977bbad0e89e4.json	12	ce1fd76e-bbd5-4b47-8ec1-12637e366317	Pitúna upé, ahé oçộ ramé oienõ ahé irúmo, cunhã mucú ompú ãna, inẽma recé ahé.	Noite em, ele foi quando deitar-se ela com, a moça o enxotou, catinguento porque era ele.				15	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 15, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
19484983-fa7f-4b69-996b-b97e1c6afda3	tale_13b.txt	Cunhã mucu oço uahá ocicári mena	6ab545f20d7977bbad0e89e4.json	13	552ae176-65ba-46ca-85b2-35f021fe97c5	Amú coẽma upé, uáimĩ omundú ramé cunhã mucú oiuúca arãma iapẹá, cunhã mucú oiuauáu uãna.	Outra manhã em, a velha mandou quando a moça tirar para lenha, a moça fugiu.				15	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 15, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
36aed259-d913-47d0-b4c8-0b67f328a8fd	tale_13c.txt	Cunhã mucu oço uahá ocicári mena	6ab5465e0d7977bbad0e89e6.json	1	687445fc-7af6-404e-a850-7dbde614858c	Cunhã mucu oço uahá ocicári mena	A moça vai que procurar marido				6	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 6, 't': 'IP-MAT'}	6	0	0	1	0	0	0	1
36aed259-d913-47d0-b4c8-0b67f328a8fd	tale_13c.txt	Cunhã mucu oço uahá ocicári mena	6ab5465e0d7977bbad0e89e6.json	2	55c11b0f-8b2d-46b1-89f3-e5b95d9d0adc	CUNHÃ MUCU INAIÉ	A moça e o gavião				3	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 3, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
36aed259-d913-47d0-b4c8-0b67f328a8fd	tale_13c.txt	Cunhã mucu oço uahá ocicári mena	6ab5465e0d7977bbad0e89e6.json	3	207c7f2c-5b6c-4802-a5fe-30581984225e	Ahé ocɨka ramé rauçapɨre pé upé, oçộ amú rupí.	Ela chegou quando três caminhos em, foi outro por.				9	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 9, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
36aed259-d913-47d0-b4c8-0b67f328a8fd	tale_13c.txt	Cunhã mucu oço uahá ocicári mena	6ab5465e0d7977bbad0e89e6.json	4	91322bc6-a4fa-4ea6-b9ef-70f410cb66db	Ocɨka óca upé, omahã iepé uáimĩ purãnga rẹtệ, opurauú ixuí: — Inệ inaié cɨ será?	Chegou casa em, viu uma velha formosa muito, perguntou a ela: — Você é do inajé a mãe?				15	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 15, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
36aed259-d913-47d0-b4c8-0b67f328a8fd	tale_13c.txt	Cunhã mucu oço uahá ocicári mena	6ab5465e0d7977bbad0e89e6.json	5	2bf40fdb-0861-42b7-aafa-dbae10dcd466	Uáimĩ oçuaxára: — Ixệ ahé tenhẽ.	A velha respondeu: — Eu sou ela mesma.				6	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 6, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
36aed259-d913-47d0-b4c8-0b67f328a8fd	tale_13c.txt	Cunhã mucu oço uahá ocicári mena	6ab5465e0d7977bbad0e89e6.json	6	099d6b7e-f30c-4215-bf1e-2988e2fe521a	Cunhã mucú onhehẽ: — Xa iúre ahé pɨre, xa mendári arãma ahé irúmo.	A moça disse: — Eu venho ele a, eu casar para ele com.				13	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 13, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
36aed259-d913-47d0-b4c8-0b67f328a8fd	tale_13c.txt	Cunhã mucu oço uahá ocicári mena	6ab5465e0d7977bbad0e89e6.json	7	9317effe-4303-46c5-8b78-a3cbcdd7275f	Uáimĩ onhehẽ: — Xa çộ xa uímimi indệ; cệ embɨra míra puxí rẹtệ.	A velha disse: — Eu vou esconder você, meu filho gente é brava muito.				13	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 13, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
36aed259-d913-47d0-b4c8-0b67f328a8fd	tale_13c.txt	Cunhã mucu oço uahá ocicári mena	6ab5465e0d7977bbad0e89e6.json	8	c62876d8-92c8-4813-b8d2-695c569ab3b9	Caárúka ramé, embɨra ocɨka, orúri ximiára cệtá: uirá mirĩtá, I cɨ omungaturú uirá mirĩtá aitá óú arãma.	Tarde em, seu filho chegou, trouxe caça muita: pássaros pequenos, Sua mãe aprontou pássaros pequenos, eles comerem para.				17	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 17, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
36aed259-d913-47d0-b4c8-0b67f328a8fd	tale_13c.txt	Cunhã mucu oço uahá ocicári mena	6ab5465e0d7977bbad0e89e6.json	9	dee2d223-69c0-4e3b-a107-28a546e127d2	Aitá óú oikộ ramé i cɨ opuranú ixuí: — Auá çupé ocɨka uahá ramẽ, amú tetãma çuí, mãháta rẹmunhã ixupé?	Eles comendo estavam quando sua mãe perguntou a ele: — A quem chegar que quando, outra pátria de,  o que farás a ele?				20	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 20, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
36aed259-d913-47d0-b4c8-0b67f328a8fd	tale_13c.txt	Cunhã mucu oço uahá ocicári mena	6ab5465e0d7977bbad0e89e6.json	10	cdc39bad-4271-491f-961d-ddcd3b947d3f	Inaié oçuaxára: — Xa cẹnõĩ ahé óú arãma ianệ irúmo.	O inajé respondeu: — Eu chamo ele comer para nós com.				10	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 10, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
36aed259-d913-47d0-b4c8-0b67f328a8fd	tale_13c.txt	Cunhã mucu oço uahá ocicári mena	6ab5465e0d7977bbad0e89e6.json	11	652b0554-11ab-4e2b-b785-b37ef0aa9e1b	Aramé uáimĩ ocenộɨ cunhã mucú.	Então a velha chamou a moça.				5	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 5, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
36aed259-d913-47d0-b4c8-0b67f328a8fd	tale_13c.txt	Cunhã mucu oço uahá ocicári mena	6ab5465e0d7977bbad0e89e6.json	12	90e30fc3-81fd-41e4-b6fe-4da82325dc02	Inaié çộrí rẹtệ, cunhã mucú purãnga rẹte rẹcệ.	O inajé alegre ficou muito, a moça era bonita muito porque.				8	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 8, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
36aed259-d913-47d0-b4c8-0b67f328a8fd	tale_13c.txt	Cunhã mucu oço uahá ocicári mena	6ab5465e0d7977bbad0e89e6.json	13	169323e8-8067-4a9d-b681-4e05f3e7f708	Aitá okệri uãna iépeuaçú.	Eles dormiram juntos.				4	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 4, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
36aed259-d913-47d0-b4c8-0b67f328a8fd	tale_13c.txt	Cunhã mucu oço uahá ocicári mena	6ab5465e0d7977bbad0e89e6.json	14	abdc16a5-9abe-4edb-8ad7-e7d7040fb97f	Amú ára upé urubú ocɨka inaié óca upé, ocicári arãma cunhã mucú.	Outro dia em o corvo chegou do inajé casa em, procurar para a moça.				12	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 12, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
36aed259-d913-47d0-b4c8-0b67f328a8fd	tale_13c.txt	Cunhã mucu oço uahá ocicári mena	6ab5465e0d7977bbad0e89e6.json	15	0e624d57-2e71-4666-b990-d18e3e0bcded	Aitá omuramunhã uãna rẹtệ cunhã múcú rẹcệ.	Eles brigaram muito da moça por causa.				7	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 7, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
36aed259-d913-47d0-b4c8-0b67f328a8fd	tale_13c.txt	Cunhã mucu oço uahá ocicári mena	6ab5465e0d7977bbad0e89e6.json	16	3e2243cc-9c5a-4955-9e1b-8036c4cb709b	Inaié ompúca ãna urubú akãnga.	O inajé quebrou do urubu a cabeça.				5	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 5, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
36aed259-d913-47d0-b4c8-0b67f328a8fd	tale_13c.txt	Cunhã mucu oço uahá ocicári mena	6ab5465e0d7977bbad0e89e6.json	17	42268abd-5cf1-4cda-a2d3-1b4393c409ba	I cɨ omuacú uãna ɨ, muiáçúca i akãnga; ɨ çacú rẹtệ uãna: aárẹcệ i akãnga çáuaɨma opɨtá opaɨ ára upé.	Sua mãe (do urubu) esquentou água, lavou sua cabeça; água quente estava muitíssimo: por isso sua cabeça depenada ficou todo tempo em (para sempre).				20	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 20, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
d1590857-cb85-458c-9ccd-47ae7a7332ff	tale_14.txt	Momeucaua mɨura receuára	6ab5544a0d7977bbad0e89f8.json	1	bded6e95-3f4c-4875-b173-f17ce7a2002b	Momeucaua mɨura receuára	Lendas da raposa acerca				3	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 3, 't': 'IP-MAT'}	3	0	0	1	0	0	0	1
d1590857-cb85-458c-9ccd-47ae7a7332ff	tale_14.txt	Momeucaua mɨura receuára	6ab5544a0d7977bbad0e89f8.json	2	99dc27d5-c77f-4785-b766-32f74814b7c6	Intí rẹmunhã catú auá çupé intí rẹquáu.	Não faças bem quem a não conheces.				7	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 7, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
d1590857-cb85-458c-9ccd-47ae7a7332ff	tale_14.txt	Momeucaua mɨura receuára	6ab5544a0d7977bbad0e89f8.json	3	4059d5f1-df66-40a3-a6cf-60f8d752d60a	Oiepé ára ọpé mɨcúra, uatá ramé oikộ, ocenõ cururúca iaué: um... um ... um... — Mãháta nhahã será?	Um dia em a raposa, andando quando estava, ouviu um ronco assim: um... um ... um... — O que aquilo é?				18	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 18, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
d1590857-cb85-458c-9ccd-47ae7a7332ff	tale_14.txt	Momeucaua mɨura receuára	6ab5544a0d7977bbad0e89f8.json	4	8fdbeea9-1894-4723-9861-f10b126b8cb7	xa çộ mahã.	eu vou ver.				3	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 3, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
d1590857-cb85-458c-9ccd-47ae7a7332ff	tale_14.txt	Momeucaua mɨura receuára	6ab5544a0d7977bbad0e89f8.json	5	e53a4c0e-b5c7-46ab-a738-dfabea9d037a	Iauaratẹ omahã ramé ahé, onhehẽ: — Xa iumunhã quahá itá quára opé; xa iumuturuçú ãna, intí xa cema quáu.	A onça viu quando ela, disse: — Eu fui feita neste de pedra buraco em; eu cresci, e não sair posso.				19	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 19, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
d1590857-cb85-458c-9ccd-47ae7a7332ff	tale_14.txt	Momeucaua mɨura receuára	6ab5544a0d7977bbad0e89f8.json	6	b06e8f9d-28a2-44e5-97b1-542a8b5bb5fd	Rẹpitɨmũ será xa iuúca quahá itá?	Tu me ajudas a tirar esta pedra?				6	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 6, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
d1590857-cb85-458c-9ccd-47ae7a7332ff	tale_14.txt	Momeucaua mɨura receuára	6ab5544a0d7977bbad0e89f8.json	7	b9feeb05-59e8-4aca-ac74-3e764c80dab0	Mɨcúra opɨtɨmũ ahé; iauaraté ocệma; mɨcúra opuranũ i xuí: — Mãháta rẹmehẽ ixệ arãma cẹcuiára?	A raposa ajudou-a; a onça saiu; a raposa perguntou a ela: — O que tu dás eu a em paga?				15	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 15, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
d1590857-cb85-458c-9ccd-47ae7a7332ff	tale_14.txt	Momeucaua mɨura receuára	6ab5544a0d7977bbad0e89f8.json	8	e41e2850-aa62-43b9-aed2-37bfe038e9fb	Iauaratệ, oiumacɨ oikộ uahá, oçuaxàra: — Xa ço xa u indệ.	A onça, faminta estava que, respondeu: — Eu vou comer você.				11	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 11, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
d1590857-cb85-458c-9ccd-47ae7a7332ff	tale_14.txt	Momeucaua mɨura receuára	6ab5544a0d7977bbad0e89f8.json	9	34e6698b-b6da-4c30-ad14-eae7a20d65f1	Opicɨca ãna mɨcúra, opuranú: — Mãháta míra omehẽ auá çupé omunhã catú, rẹcuiára?	Agarrou a raposa, e perguntou: — O que se dá quem a faz bem, em paga?				13	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 13, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
d1590857-cb85-458c-9ccd-47ae7a7332ff	tale_14.txt	Momeucaua mɨura receuára	6ab5544a0d7977bbad0e89f8.json	10	5a6d92e7-53bb-4af1-9ea2-56a0b6caafb9	Mɨcura oçuaxára: — Auá çupé omunhã catú, recuiára, míra omehẽ omunhã catú.	A raposa respondeu: — A quem faz bem, em paga, se dá o fazer bem.				12	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 12, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
d1590857-cb85-458c-9ccd-47ae7a7332ff	tale_14.txt	Momeucaua mɨura receuára	6ab5544a0d7977bbad0e89f8.json	11	4c6b4a98-62c3-4938-b694-644c04f4f7f7	Ikệ nhộte (iunto) oikộ oiépé apgáua, oquáu uahá opaɨ mahã; iaçộ iapuranú ixuí.	Aqui perto mora um homem, sabe que todas as casas; vamos perguntou a ele.				13	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 13, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
d1590857-cb85-458c-9ccd-47ae7a7332ff	tale_14.txt	Momeucaua mɨura receuára	6ab5544a0d7977bbad0e89f8.json	12	4ceffa80-1a4f-4360-aa62-ee96b4a74b53	Aitá oiaçáu oiepé cãpuũ-mirĩ kẹtệ, mɨcúra ombẽu apgáua çupé, ahé oiuúca uahá iauaraté itá quára cuí, iauaraté óú putári ahé.	Elas atravessaram uma ilha pequena para, a raposa narrou homem ao, ela tirara que a onça de pedra buraco do, a onça comer queria ela.				20	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 20, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
d1590857-cb85-458c-9ccd-47ae7a7332ff	tale_14.txt	Momeucaua mɨura receuára	6ab5544a0d7977bbad0e89f8.json	13	3f535285-02cd-4c75-857b-4f040e7fa282	Iauaraté onhehẽ: — Xá u putári ahé, maharecệ míra omehẽ omunhã puxí rẹcuiára omunhã catú.	A onça disse: — Eu comer quero ela, porque a gente dá o mal em troco do bem.				15	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 15, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
d1590857-cb85-458c-9ccd-47ae7a7332ff	tale_14.txt	Momeucaua mɨura receuára	6ab5544a0d7977bbad0e89f8.json	14	641963fd-b07d-4663-acf3-e9623745a2cc	Apgauá onhehẽ: — Intí çupí.	O homem disse: — Não é certo.				5	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 5, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
d1590857-cb85-458c-9ccd-47ae7a7332ff	tale_14.txt	Momeucaua mɨura receuára	6ab5544a0d7977bbad0e89f8.json	15	7eca3cea-6e7e-4198-914c-396b63a658fc	Iaçộ iamahã arãma nẹ róca.	Vamos ver para tua cova.				5	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 5, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
d1590857-cb85-458c-9ccd-47ae7a7332ff	tale_14.txt	Momeucaua mɨura receuára	6ab5544a0d7977bbad0e89f8.json	16	96a584ad-6db4-41e4-a67c-790625c728ac	Aitá muçapɨre oçộãna omahã arãma.	Eles três foram ver para.				5	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 5, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
d1590857-cb85-458c-9ccd-47ae7a7332ff	tale_14.txt	Momeucaua mɨura receuára	6ab5544a0d7977bbad0e89f8.json	17	14b668bb-51fa-4bf7-9af3-02006fc67f46	Aitá ocɨka ramé, apgáua onhehẽ iauaraté çupé: — Rẹiumundệo iuɨre xa mahã arãma maí rẹikộãna.	Eles chegaram quando, o homem disse onça a: — Encova-te de novo eu ver para como tu estavas.				15	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 15, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
d1590857-cb85-458c-9ccd-47ae7a7332ff	tale_14.txt	Momeucaua mɨura receuára	6ab5544a0d7977bbad0e89f8.json	18	476354c6-3d3a-4677-a1c1-3f47294d99e3	Iauaraté oiumunệo; opgáua omuieréo itá árupí; iauáraté intí oçệma quáu.	A onça encovou-se; o homem rolou a pedra ela sobre; a onça não sair pộde.				10	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 10, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
d1590857-cb85-458c-9ccd-47ae7a7332ff	tale_14.txt	Momeucaua mɨura receuára	6ab5544a0d7977bbad0e89f8.json	19	bd0bfd0d-c195-410e-9219-adeae632cccc	Araméãna apgáua onhehẽ: — Cuhɨre rẹquáu rameãma: míra omehẽ munhã catú rẹcuiára munhã catú.	Então o homem disse: — Agora tu sabendo ficastes: a gente dá o bem em troco do bem.				14	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 14, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
d1590857-cb85-458c-9ccd-47ae7a7332ff	tale_14.txt	Momeucaua mɨura receuára	6ab5544a0d7977bbad0e89f8.json	20	5a8bcc6c-4447-4694-8b0c-5f09f950058b	Iauaraté opɨtá ápe; amũ itá oçộãna.	A onça ficou lá; os outros foram-se.				6	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 6, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
77674088-b3a4-4082-80d1-674b925ae35d	tale_16.txt	Micura iauaraté	6ab554210d7977bbad0e89f6.json	1	be1107cc-0146-4ffc-820c-1b4f852b5ba5	Micura iauaraté	A raposa e onça				2	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 2, 't': 'IP-MAT'}	2	0	0	1	0	0	0	1
77674088-b3a4-4082-80d1-674b925ae35d	tale_16.txt	Micura iauaraté	6ab554210d7977bbad0e89f6.json	2	69996634-adc2-4245-bafb-53555de1cc17	Iauaraté ocẽma ramé quára çui, onhehẽ: — Cuhɨre xa çộ xa u mɨcura.	A onça saiu quando cova da, disse: — Agora eu vou eu comer a raposa.				13	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 13, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
77674088-b3a4-4082-80d1-674b925ae35d	tale_16.txt	Micura iauaraté	6ab554210d7977bbad0e89f6.json	3	3acafd5e-1a14-48f3-ace9-ee07fa3d0e11	Oçộ ockári ahé.	Foi procurar ela.				3	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 3, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
77674088-b3a4-4082-80d1-674b925ae35d	tale_16.txt	Micura iauaraté	6ab554210d7977bbad0e89f6.json	4	5ecc5efd-bb60-4237-a036-d097eba69af7	Ouatá oikộ cahá rupí, ocenõ teapú quaié: Txáu! txáu! txáu!	Andando estava mato pelo, ouviu barulho assim: Txau! txau! txau!				10	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 10, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
77674088-b3a4-4082-80d1-674b925ae35d	tale_16.txt	Micura iauaraté	6ab554210d7977bbad0e89f6.json	5	361ac8fe-4ef2-416d-bf1f-0814cacc9620	— Mãháta ahé?	— O que será?				3	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 3, 't': 'IP-MAT'}	3	0	0	1	0	0	0	1
77674088-b3a4-4082-80d1-674b925ae35d	tale_16.txt	Micura iauaraté	6ab554210d7977bbad0e89f6.json	6	ba3b5687-658b-4c72-98ee-8b17d1f2787c	Omãhã, oxipiá mɨcúra oiuúca oikộ xipó uahá.	Olhou, e viu a raposa tirando estava cipó que.				7	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 7, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
77674088-b3a4-4082-80d1-674b925ae35d	tale_16.txt	Micura iauaraté	6ab554210d7977bbad0e89f6.json	7	06f76d61-e0be-47cc-954e-5321f400fea3	Mɨcúra oxipiá ramé ahé, onhehẽ: — Cuhɨre puxiãna xa ikộ; iauáraté, ipộ, óú curi ixệ!	A raposa viu quando ela, disse: — Agora mal eu estou; a onça, pode ser, comer-me-á!				15	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 15, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
77674088-b3a4-4082-80d1-674b925ae35d	tale_16.txt	Micura iauaraté	6ab554210d7977bbad0e89f6.json	8	df2b760c-b592-44e5-b833-af94d2a85ab5	Onhehẽ iauáraté çupé: — Iuɨtú-aɨua oúri oikộ; indệ rẹpɨtimũ ixệ será oiuúca arãma quahá xipó, opuquári arãma ixệ mɨrá rẹcệ?	Disse onça a: — Furacão vindo está; tu ajudas a mim tirar a este cipó, amarrar para eu árvore sobre?				20	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 20, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
77674088-b3a4-4082-80d1-674b925ae35d	tale_16.txt	Micura iauaraté	6ab554210d7977bbad0e89f6.json	9	980ada38-a664-4bab-9e83-ae4e5d53bedc	Iauaraté ocẽkɨɨé ãna, onhehẽ mɨcura çupé: — Aramé rẹpueuári ixệ tenoné; maharẹcệ ixệ turuçú píre nẹ çuí, ɨuɨtúaɨua oraçộ quáu ixệ tenoné.	A onça medrosa já, disse raposa a: — Então amarra me primeiro; porque eu grande mais você do que, o furacão levar pode eu adiante.				22	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 22, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
77674088-b3a4-4082-80d1-674b925ae35d	tale_16.txt	Micura iauaraté	6ab554210d7977bbad0e89f6.json	10	5d5d4e75-507e-463b-a3c2-07f9f4dcdef6	Mɨcúra omunú iauaraté oiumãna mirá rẹcệ, oiupucuári ahé, onhehẽ: — Repɨtá ápe, iurupári, xa çộ ãna.	A raposa mandou a onça abraçar árvore com, amarrou ela, e disse: — Fica-te aí, diabo, que eu cá me vou.				16	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 16, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
1274c422-d60f-43fe-a9e4-94a361f130e1	tale_17.txt	Jauarate' cupii'	6ab553c60d7977bbad0e89f2.json	1	25967aa5-7645-4d96-a198-f55c27ad9451	Jauarate ' cupii '	A onça e os Cupins				4	2	partial	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 4, 't': 'IP-MAT'}	4	0	0	1	0	0	0	1
1274c422-d60f-43fe-a9e4-94a361f130e1	tale_17.txt	Jauarate' cupii'	6ab553c60d7977bbad0e89f2.json	2	be219c40-5a18-42a2-a3ef-641c8091b42d	A'ra pucũ riré, cupií itá ourí ãna mamé iauaraté oiupucuári uahá oikộ, oiupirú ãna omunhã çóca xipó rẹcệ.	Tempo longo depois, os cupins vieram onde a onça amarrada que estava, principiaram a fazer sua casa cipó sobre.				18	0	none	0	1	IP-MAT	0	root_only	no	TreeConstructionError: invalid chunk: {'i': 1, 'f': 18, 't': 'IP-MAT'}	0	0	0	1	0	0	0	1
